bounds,benchmark,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement
explicit,BenchmarkExec/isa_simd_i64x2.mul,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.mul,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkCompileWorkers/tiny/p4,ns/op,10797.5,10571.5,-2.093077101180829,0.023159906455100965,12,12,reported
explicit,BenchmarkCompileWorkers/tiny/p4,code-B,96,96,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/tiny/p4,B/op,17455.5,17470,0.08306837386498067,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/tiny/p4,allocs/op,40,40,0,1,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.min,ns/op,10349.5,10330,-0.18841489927049482,0.4686726653343964,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.min,calls/batch,194,194,0,0.8944498764124555,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.min,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.min,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.min,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.min,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_u_zero,ns/op,9616.5,9654,0.3899547652472357,0.5898757320213774,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_u_zero,calls/batch,210.5,209,-0.7125890736342066,0.3519530677963845,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_u_zero,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_u_zero,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_u_zero,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_u_zero,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f32x4_s,ns/op,8182,8159.5,-0.27499388902468835,0.35458013516971654,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f32x4_s,calls/batch,254,249.5,-1.7716535433070835,0.5787720826757036,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f32x4_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f32x4_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f32x4_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f32x4_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkPluginExec/wasm3,ns/op,23257068,23060603,-0.8447539474881305,0.40951039806875045,12,12,reported
explicit,BenchmarkPluginExec/wasm3,B/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
explicit,BenchmarkPluginExec/wasm3,allocs/op,0,0,0,1,12,12,unmeasured: allocation timer stopped
explicit,BenchmarkExecParallel/independent/json-as.deserializeN,ns/op,6580,6475.5,-1.5881458966565343,0.9323005033733262,12,12,reported
explicit,BenchmarkExecParallel/independent/json-as.deserializeN,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/json-as.deserializeN,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.extmul_high_u,ns/op,7131,7131,0,0.9208056044103965,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.extmul_high_u,calls/batch,282,281.5,-0.17730496453900457,0.21063947494153443,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.extmul_high_u,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.extmul_high_u,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.extmul_high_u,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.extmul_high_u,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.extmul_high_u,ns/op,7101,7106.5,0.07745387973525641,0.9886323126328511,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.extmul_high_u,calls/batch,281.5,282,0.1776198934280604,0.5915834737345035,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.extmul_high_u,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.extmul_high_u,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.extmul_high_u,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.extmul_high_u,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_s_zero,ns/op,7099,7103.5,0.0633892097478439,0.3853564661210374,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_s_zero,calls/batch,282,281.5,-0.17730496453900457,0.9408148050630215,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_s_zero,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_s_zero,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_s_zero,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.trunc_sat_f64x2_s_zero,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_var.global_getset,ns/op,7095.5,7093,-0.035233598759776275,0.6294592471736098,12,12,reported
explicit,BenchmarkExec/isa_var.global_getset,calls/batch,282,282,0,0.49824270493270356,12,12,reported
explicit,BenchmarkExec/isa_var.global_getset,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_var.global_getset,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_var.global_getset,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_var.global_getset,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.extmul_low_u,ns/op,7082.5,7088,0.07765619484645381,0.16417396037802554,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.extmul_low_u,calls/batch,283,281.5,-0.5300353356890497,0.12397361690671692,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.extmul_low_u,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.extmul_low_u,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.extmul_low_u,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.extmul_low_u,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.lt_u,ns/op,5325,5320,-0.09389671361502705,0.4166298098186643,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.lt_u,calls/batch,376,376,0,0.4352441205315078,12,12,reported
explicit,BenchmarkExec/isa_simd_i32x4.lt_u,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.lt_u,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i32x4.lt_u,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i32x4.lt_u,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,ns/op,5320,5320,0,0.9201495771693645,12,12,reported
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,calls/batch,376,377,0.26595744680850686,0.047111926974627204,12,12,reported
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i8x16.lt_u,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,ns/op,5326.5,5321.5,-0.09387027128507919,0.7438550142817204,12,12,reported
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,calls/batch,376,376,0,0.4360584226649646,12,12,reported
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i8x16.gt_u,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.ge_s,ns/op,5319.5,5317,-0.04699689820472086,0.9885746236533691,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.ge_s,calls/batch,376,376,0,0.6189354460319597,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.ge_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.ge_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.ge_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.ge_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkCompileWorkers/sqlite3/p8,ns/op,19630882.5,9960812,-49.25947929238536,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p8,code-B,3634105,3634105,0,1,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p8,B/op,17144415,16974162,-0.9930522563762034,0.1978081146206062,12,12,reported
explicit,BenchmarkCompileWorkers/sqlite3/p8,allocs/op,4495.5,4625,2.8806584362139898,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.add,ns/op,5300.5,5302,0.0282992170550056,0.943316140045175,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.add,calls/batch,376.5,378,0.3984063745019917,0.5636620076652382,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.add,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.add,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.add,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.add,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExecParallel/independent/isa_ctl.br_table,ns/op,3012.5,3078.5,2.1908713692946113,0.5137225810936943,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_ctl.br_table,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_ctl.br_table,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.ne,ns/op,3533.5,3536.5,0.08490165558228124,0.765915132115159,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.ne,calls/batch,568,566,-0.35211267605633756,0.854018037420918,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.ne,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.ne,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.ne,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.ne,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.gt,ns/op,3431,3442,0.3206062372486107,0.9205386079797171,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.gt,calls/batch,585.5,585,-0.0853970964987183,0.6394179921572573,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.gt,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.gt,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.gt,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.gt,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.eq,ns/op,3430.5,3428,-0.07287567409998141,0.8762955983308656,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.eq,calls/batch,587,586,-0.17035775127768327,0.536003100412846,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.eq,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.eq,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.eq,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.eq,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.gt_s,ns/op,3444.5,3446,0.043547684714773105,0.6808837951656636,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.gt_s,calls/batch,587,585,-0.34071550255536653,0.2181678867639293,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.gt_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.gt_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.gt_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.gt_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,ns/op,3438.5,3448,0.27628326305075834,0.5043044853921149,12,12,reported
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,calls/batch,587,585.5,-0.25553662691651935,0.799888024211621,12,12,reported
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i8x16.add_sat_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.lt_s,ns/op,3446,3448,0.05803830528148257,0.551167166391288,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.lt_s,calls/batch,582,586.5,0.773195876288657,0.29644887351173527,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.lt_s,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.lt_s,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.lt_s,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.lt_s,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.ceil,ns/op,2610.5,2612,0.057460256655805786,0.9662194045018113,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.ceil,calls/batch,772,768,-0.5181347150259086,0.4005930131249824,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.ceil,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.ceil,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.ceil,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.ceil,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f64x2.ceil,ns/op,2614.5,2615,0.019124115509661088,0.7229375820034051,12,12,reported
explicit,BenchmarkExec/isa_simd_f64x2.ceil,calls/batch,778.5,773.5,-0.6422607578676964,0.9206843096330242,12,12,reported
explicit,BenchmarkExec/isa_simd_f64x2.ceil,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f64x2.ceil,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f64x2.ceil,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f64x2.ceil,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkValidateWorkers/esbuild/p8,ns/op,20876621.5,18630371.5,-10.759643268907283,7.39602301050679e-7,12,12,reported
explicit,BenchmarkValidateWorkers/esbuild/p8,B/op,5643557.5,5644232.5,0.011960540846800427,0.5898757320213774,12,12,reported
explicit,BenchmarkValidateWorkers/esbuild/p8,allocs/op,4282,4282.5,0.011676786548342477,0.6801722977520528,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.demote_f64x2_zero,ns/op,2564.5,2578,0.5264184051471998,0.18270543563315134,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.demote_f64x2_zero,calls/batch,781.5,780,-0.19193857965451588,0.8989614504488647,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.demote_f64x2_zero,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.demote_f64x2_zero,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.demote_f64x2_zero,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.demote_f64x2_zero,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f64x2.nearest,ns/op,2539,2534.5,-0.17723513194171092,0.6398965148460369,12,12,reported
explicit,BenchmarkExec/isa_simd_f64x2.nearest,calls/batch,798,794,-0.5012531328320802,1,12,12,reported
explicit,BenchmarkExec/isa_simd_f64x2.nearest,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f64x2.nearest,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f64x2.nearest,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f64x2.nearest,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f64x2.trunc,ns/op,2580,2583,0.11627906976743319,0.579522039408969,12,12,reported
explicit,BenchmarkExec/isa_simd_f64x2.trunc,calls/batch,782,778,-0.5115089514066473,0.062417256992569954,12,12,reported
explicit,BenchmarkExec/isa_simd_f64x2.trunc,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f64x2.trunc,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f64x2.trunc,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f64x2.trunc,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.nearest,ns/op,2593,2594,0.038565368299270375,0.46826514446651746,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.nearest,calls/batch,773,777,0.5174644243208348,0.23241410628676748,12,12,reported
explicit,BenchmarkExec/isa_simd_f32x4.nearest,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.nearest,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_f32x4.nearest,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_f32x4.nearest,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExecParallel/independent/isa_i64.rotl,ns/op,2223.5,2216,-0.3373060490218127,0.8990324522697655,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i64.rotl,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i64.rotl,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i32.rotl,ns/op,2180.5,2181.5,0.04586104104562505,0.4174411535429169,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i32.rotl,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i32.rotl,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i32.rotr,ns/op,2243,2185,-2.5858225590726702,0.037600641383115474,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i32.rotr,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_i32.rotr,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_mem.store_i32_stride,ns/op,1739,1748.5,0.5462909718228826,0.9885938533131964,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_mem.store_i32_stride,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_mem.store_i32_stride,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/process/isa_simd_f32x4.sqrt,ns/op,1629,1634,0.30693677102517913,0.6602777354560906,12,12,reported
explicit,BenchmarkExecParallel/process/isa_simd_f32x4.sqrt,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/process/isa_simd_f32x4.sqrt,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExec/isa_simd_i16x8.abs,ns/op,1656.5,1659,0.1509206157561227,0.6379787260794125,12,12,reported
explicit,BenchmarkExec/isa_simd_i16x8.abs,calls/batch,1218.5,1222,0.2872384078785428,0.28321664874363756,12,12,reported
explicit,BenchmarkExec/isa_simd_i16x8.abs,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i16x8.abs,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i16x8.abs,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i16x8.abs,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkCompileFullWorkers/lua/p4,ns/op,15154209,7354043,-51.47194419715342,7.39602301050679e-7,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/p4,code-B,897828,897828,0,1,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/p4,B/op,4867018.5,4895899.5,0.5934023057442728,0.00182977609279938,12,12,reported
explicit,BenchmarkCompileFullWorkers/lua/p4,allocs/op,3303.5,3360.5,1.7254427122748606,7.39602301050679e-7,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.add,ns/op,1659,1660.5,0.09041591320071429,0.809243253717611,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.add,calls/batch,1217.5,1217.5,0,0.9314788052168588,12,12,reported
explicit,BenchmarkExec/isa_simd_i64x2.add,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.add,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_i64x2.add,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_i64x2.add,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExecParallel/process/memory_tree.run,ns/op,1396,1429,2.3638968481375366,0.5224114289264377,12,12,reported
explicit,BenchmarkExecParallel/process/memory_tree.run,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/process/memory_tree.run,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/memory_tree.run,ns/op,1417.5,1419,0.10582010582009804,0.6593998275247434,12,12,reported
explicit,BenchmarkExecParallel/independent/memory_tree.run,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/memory_tree.run,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_4096,ns/op,1335.5,1350.5,1.1231748408835562,0.36972053387452497,12,12,reported
explicit,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_4096,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_4096,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExec/isa_simd_reduce.i8x16_all_true,ns/op,1324.5,1326.5,0.15100037750095385,0.4864852471529009,12,12,reported
explicit,BenchmarkExec/isa_simd_reduce.i8x16_all_true,calls/batch,1551,1548,-0.19342359767892114,0.433262725966993,12,12,reported
explicit,BenchmarkExec/isa_simd_reduce.i8x16_all_true,B/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_reduce.i8x16_all_true,allocs/op,0,0,0,1,12,12,raw per batch; use per-call metric
explicit,BenchmarkExec/isa_simd_reduce.i8x16_all_true,B/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExec/isa_simd_reduce.i8x16_all_true,allocs/call,0,0,0,1,12,12,derived per sample from calls/batch
explicit,BenchmarkExecParallel/independent/isa_simd_i32x4.trunc_sat_f32x4_s,ns/op,1083.5,1094,0.969081679741568,0.011079982072040223,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_simd_i32x4.trunc_sat_f32x4_s,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_simd_i32x4.trunc_sat_f32x4_s,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/globals.accumulate,ns/op,999.7,1001,0.13003901170349774,0.7019861280192415,12,12,reported
explicit,BenchmarkExecParallel/independent/globals.accumulate,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/globals.accumulate,allocs/op,0,0,0,1,12,12,reported
explicit,BenchmarkValidate/branches,ns/op,892.4,883.9000000000001,-0.9524876736889176,0.013817989790529837,12,12,reported
explicit,BenchmarkValidate/branches,B/op,2640,2640,0,1,12,12,reported
explicit,BenchmarkValidate/branches,allocs/op,14,14,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_simd_i32x4.extadd_pairwise_u,ns/op,607.4,616.55,1.5064208100098675,0.45194138208002793,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_simd_i32x4.extadd_pairwise_u,B/op,0,0,0,1,12,12,reported
explicit,BenchmarkExecParallel/independent/isa_simd_i32x4.extadd_pairwise_u,allocs/op,0,0,0,1,12,12,reported
